id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
NE;Nordeste;2023-10-20;13720.20591667
S;Sul;2023-10-20;12883.04375000
SE;Sudeste/Centro-Oeste;2023-10-20;44580.00370833
N;Norte;2023-10-21;7728.69020833
NE;Nordeste;2023-10-21;12923.80350000
S;Sul;2023-10-21;11543.44858333
SE;Sudeste/Centro-Oeste;2023-10-21;40868.17804167
N;Norte;2023-10-22;7239.60158333
NE;Nordeste;2023-10-22;12081.17429167
S;Sul;2023-10-22;10392.93466667
SE;Sudeste/Centro-Oeste;2023-10-22;37874.95233333
N;Norte;2023-10-23;7531.38129167
NE;Nordeste;2023-10-23;13316.88316667
S;Sul;2023-10-23;13696.44658333
SE;Sudeste/Centro-Oeste;2023-10-23;45444.50983333
N;Norte;2023-10-24;7576.32454167
NE;Nordeste;2023-10-24;13844.17058333
S;Sul;2023-10-24;13986.67366667
SE;Sudeste/Centro-Oeste;2023-10-24;48060.85066667
N;Norte;2023-10-25;7718.15154167
NE;Nordeste;2023-10-25;14009.23620833
S;Sul;2023-10-25;13606.28000000
SE;Sudeste/Centro-Oeste;2023-10-25;47160.20641667
N;Norte;2023-10-26;7635.91466667
NE;Nordeste;2023-10-26;13933.19966667
S;Sul;2023-10-26;13432.47095833
SE;Sudeste/Centro-Oeste;2023-10-26;46068.57812500
N;Norte;2023-10-27;7900.89287500
NE;Nordeste;2023-10-27;13751.99258333
S;Sul;2023-10-27;13407.65900000
SE;Sudeste/Centro-Oeste;2023-10-27;45095.24045833
N;Norte;2023-10-28;7741.03941667
NE;Nordeste;2023-10-28;12972.90029167
S;Sul;2023-10-28;11781.87095833
SE;Sudeste/Centro-Oeste;2023-10-28;42422.21729167
N;Norte;2023-10-29;7483.79400000
NE;Nordeste;2023-10-29;12047.42491667
S;Sul;2023-10-29;10774.82533333
SE;Sudeste/Centro-Oeste;2023-10-29;40415.45583333
N;Norte;2023-10-30;7997.90562500
NE;Nordeste;2023-10-30;13438.53450000
S;Sul;2023-10-30;13903.86388008
SE;Sudeste/Centro-Oeste;2023-10-30;47167.85658333
N;Norte;2023-10-31;7955.33062500
NE;Nordeste;2023-10-31;13903.51158333
S;Sul;2023-10-31;13457.84850000
SE;Sudeste/Centro-Oeste;2023-10-31;47776.53958333
N;Norte;2023-11-01;7906.19191667
NE;Nordeste;2023-11-01;13917.04083333
S;Sul;2023-11-01;13297.55000000
SE;Sudeste/Centro-Oeste;2023-11-01;45470.34712500
N;Norte;2023-11-02;7475.81845833
NE;Nordeste;2023-11-02;12885.59450000
S;Sul;2023-11-02;11241.68791667
SE;Sudeste/Centro-Oeste;2023-11-02;40780.80983333
N;Norte;2023-11-03;7780.36733333
NE;Nordeste;2023-11-03;13563.84262500
S;Sul;2023-11-03;12299.36520833
SE;Sudeste/Centro-Oeste;2023-11-03;42914.04458333
N;Norte;2023-11-04;7544.88400000
NE;Nordeste;2023-11-04;13098.37083333
S;Sul;2023-11-04;10556.83916667
SE;Sudeste/Centro-Oeste;2023-11-04;39121.69095833
N;Norte;2023-11-05;7253.54100000
NE;Nordeste;2023-11-05;12414.76395833
S;Sul;2023-11-05;9579.54354167
SE;Sudeste/Centro-Oeste;2023-11-05;36180.12983333
N;Norte;2023-11-06;7621.58037500
NE;Nordeste;2023-11-06;13288.57216667
S;Sul;2023-11-06;12783.90670833
SE;Sudeste/Centro-Oeste;2023-11-06;42515.65475000
N;Norte;2023-11-07;7365.95379167
NE;Nordeste;2023-11-07;13232.60362500
S;Sul;2023-11-07;13636.81087500
SE;Sudeste/Centro-Oeste;2023-11-07;44640.43437500
N;Norte;2023-11-08;7595.18537500
NE;Nordeste;2023-11-08;13277.44983333
S;Sul;2023-11-08;14407.47804167
SE;Sudeste/Centro-Oeste;2023-11-08;46306.96912500
N;Norte;2023-11-09;7757.22841667
NE;Nordeste;2023-11-09;13507.70183333
S;Sul;2023-11-09;14408.99883333
SE;Sudeste/Centro-Oeste;2023-11-09;48521.45716667
N;Norte;2023-11-10;7892.80666667
NE;Nordeste;2023-11-10;13560.87120833
S;Sul;2023-11-10;13929.17641667
SE;Sudeste/Centro-Oeste;2023-11-10;49512.87600000
N;Norte;2023-11-11;7616.46183333
NE;Nordeste;2023-11-11;13051.52595833
S;Sul;2023-11-11;13017.67175000
SE;Sudeste/Centro-Oeste;2023-11-11;47024.45679167
N;Norte;2023-11-12;7373.87208333
NE;Nordeste;2023-11-12;11976.68612500
S;Sul;2023-11-12;11956.05070833
SE;Sudeste/Centro-Oeste;2023-11-12;44921.83195833
N;Norte;2023-11-13;8036.98362500
NE;Nordeste;2023-11-13;13750.68316667
S;Sul;2023-11-13;14663.00345833
SE;Sudeste/Centro-Oeste;2023-11-13;52660.98858333
N;Norte;2023-11-14;8114.34925000
NE;Nordeste;2023-11-14;14062.67637500
S;Sul;2023-11-14;14238.69612500
SE;Sudeste/Centro-Oeste;2023-11-14;53586.77770833
N;Norte;2023-11-15;7857.32650000
NE;Nordeste;2023-11-15;13248.28083333
S;Sul;2023-11-15;12981.85816667
SE;Sudeste/Centro-Oeste;2023-11-15;49241.93604167
N;Norte;2023-11-16;8189.04504167
NE;Nordeste;2023-11-16;14479.12966667
S;Sul;2023-11-16;14559.95458333
SE;Sudeste/Centro-Oeste;2023-11-16;52963.25087500
N;Norte;2023-11-17;8013.48529167
NE;Nordeste;2023-11-17;14454.39950000
S;Sul;2023-11-17;14550.87862500
SE;Sudeste/Centro-Oeste;2023-11-17;53717.61716667
N;Norte;2023-11-18;7721.51970833
NE;Nordeste;2023-11-18;13620.09995833
S;Sul;2023-11-18;12570.44229167
SE;Sudeste/Centro-Oeste;2023-11-18;49515.92554167
N;Norte;2023-11-19;7484.91008333
NE;Nordeste;2023-11-19;12867.24841667
S;Sul;2023-11-19;10751.76000000
SE;Sudeste/Centro-Oeste;2023-11-19;43748.08391667
N;Norte;2023-11-20;7653.97066667
NE;Nordeste;2023-11-20;13990.16179167
S;Sul;2023-11-20;13553.10112500
SE;Sudeste/Centro-Oeste;2023-11-20;43124.82095833
N;Norte;2023-11-21;7721.91066667
NE;Nordeste;2023-11-21;14032.10762500
S;Sul;2023-11-21;14837.43975000
SE;Sudeste/Centro-Oeste;2023-11-21;47332.08500000
N;Norte;2023-11-22;7628.98495833
NE;Nordeste;2023-11-22;13978.84475000
S;Sul;2023-11-22;15216.10329167
SE;Sudeste/Centro-Oeste;2023-11-22;49875.61054167
N;Norte;2023-11-23;7268.59966667
NE;Nordeste;2023-11-23;14078.56070833
S;Sul;2023-11-23;14158.40245833
SE;Sudeste/Centro-Oeste;2023-11-23;50082.49612500
N;Norte;2023-11-24;7386.07854167
NE;Nordeste;2023-11-24;14381.19620833
S;Sul;2023-11-24;13735.81712500
SE;Sudeste/Centro-Oeste;2023-11-24;46791.86766667
N;Norte;2023-11-25;7318.33741667
NE;Nordeste;2023-11-25;13356.42350000
S;Sul;2023-11-25;11643.09725000
SE;Sudeste/Centro-Oeste;2023-11-25;41546.56533333
N;Norte;2023-11-26;6979.17045833
NE;Nordeste;2023-11-26;12399.75837500
S;Sul;2023-11-26;10380.57450000
SE;Sudeste/Centro-Oeste;2023-11-26;37835.09275000
N;Norte;2023-11-27;7215.61258333
NE;Nordeste;2023-11-27;13990.43454167
S;Sul;2023-11-27;13700.23812500
SE;Sudeste/Centro-Oeste;2023-11-27;44975.07345833
N;Norte;2023-11-28;7418.91254167
NE;Nordeste;2023-11-28;13585.08754167
S;Sul;2023-11-28;14012.23750000
SE;Sudeste/Centro-Oeste;2023-11-28;47345.62016667
N;Norte;2023-11-29;7577.28070833
NE;Nordeste;2023-11-29;13552.24845833
S;Sul;2023-11-29;14369.24391667
SE;Sudeste/Centro-Oeste;2023-11-29;48141.66970833
N;Norte;2023-11-30;7740.40345833
NE;Nordeste;2023-11-30;13839.74037500
S;Sul;2023-11-30;15329.60750000
SE;Sudeste/Centro-Oeste;2023-11-30;49020.47433333
N;Norte;2023-12-01;7743.35420833
NE;Nordeste;2023-12-01;14038.23825000
S;Sul;2023-12-01;15909.77845833
SE;Sudeste/Centro-Oeste;2023-12-01;49163.96995833
N;Norte;2023-12-02;7424.34229167
NE;Nordeste;2023-12-02;13284.63545833
S;Sul;2023-12-02;14212.20825000
SE;Sudeste/Centro-Oeste;2023-12-02;45624.04191667
N;Norte;2023-12-03;6885.42412500
NE;Nordeste;2023-12-03;12565.92279167
S;Sul;2023-12-03;12104.12783333
SE;Sudeste/Centro-Oeste;2023-12-03;42762.18954167
N;Norte;2023-12-04;7326.41700000
NE;Nordeste;2023-12-04;14031.63220833
S;Sul;2023-12-04;14405.21616667
SE;Sudeste/Centro-Oeste;2023-12-04;48940.01220833
N;Norte;2023-12-05;7334.13350000
NE;Nordeste;2023-12-05;14024.43712500
S;Sul;2023-12-05;14045.97770833
SE;Sudeste/Centro-Oeste;2023-12-05;48404.45304167
N;Norte;2023-12-06;7564.96212500
NE;Nordeste;2023-12-06;13893.41112500
S;Sul;2023-12-06;14859.98966667
SE;Sudeste/Centro-Oeste;2023-12-06;49576.74666667
N;Norte;2023-12-07;7577.36265342
NE;Nordeste;2023-12-07;13783.09212612
S;Sul;2023-12-07;15364.99408821
SE;Sudeste/Centro-Oeste;2023-12-07;51215.24132985
N;Norte;2023-12-08;7330.84720833
NE;Nordeste;2023-12-08;13628.78754167
S;Sul;2023-12-08;14118.26087500
SE;Sudeste/Centro-Oeste;2023-12-08;49854.73987500
N;Norte;2023-12-09;7257.54312500
NE;Nordeste;2023-12-09;13106.22420833
S;Sul;2023-12-09;12209.84575000
SE;Sudeste/Centro-Oeste;2023-12-09;43934.53650000
N;Norte;2023-12-10;7012.25033333
NE;Nordeste;2023-12-10;12133.84645833
S;Sul;2023-12-10;10608.61533333
SE;Sudeste/Centro-Oeste;2023-12-10;39565.12666667
N;Norte;2023-12-11;7336.53945833
NE;Nordeste;2023-12-11;13441.89450000
S;Sul;2023-12-11;13620.19908333
SE;Sudeste/Centro-Oeste;2023-12-11;45880.33716667
N;Norte;2023-12-12;7417.23158333
NE;Nordeste;2023-12-12;13723.03645833
S;Sul;2023-12-12;14832.01054167
SE;Sudeste/Centro-Oeste;2023-12-12;46515.36275000
N;Norte;2023-12-13;7683.27000000
NE;Nordeste;2023-12-13;13609.40516667
S;Sul;2023-12-13;15579.68754167
SE;Sudeste/Centro-Oeste;2023-12-13;47219.26891667
N;Norte;2023-12-14;7620.57066667
NE;Nordeste;2023-12-14;13583.09108333
S;Sul;2023-12-14;16518.26237500
SE;Sudeste/Centro-Oeste;2023-12-14;50105.45204167
N;Norte;2023-12-15;7410.72158333
NE;Nordeste;2023-12-15;13686.35091667
S;Sul;2023-12-15;16771.68658333
SE;Sudeste/Centro-Oeste;2023-12-15;51128.37220833
N;Norte;2023-12-16;7049.23895833
NE;Nordeste;2023-12-16;13379.61958333
S;Sul;2023-12-16;14984.40120833
SE;Sudeste/Centro-Oeste;2023-12-16;48481.09254167
N;Norte;2023-12-17;6672.98616667
NE;Nordeste;2023-12-17;12321.43229167
S;Sul;2023-12-17;13943.00208333
SE;Sudeste/Centro-Oeste;2023-12-17;45269.76891667
N;Norte;2023-12-18;7070.65437500
NE;Nordeste;2023-12-18;13948.77616667
S;Sul;2023-12-18;17094.96466667
SE;Sudeste/Centro-Oeste;2023-12-18;51107.15870833
N;Norte;2023-12-19;7540.35104167
NE;Nordeste;2023-12-19;13410.18204167
S;Sul;2023-12-19;16396.94879167
SE;Sudeste/Centro-Oeste;2023-12-19;50414.38900000
N;Norte;2023-12-20;7327.10916667
NE;Nordeste;2023-12-20;12747.32512500
S;Sul;2023-12-20;15512.06820833
SE;Sudeste/Centro-Oeste;2023-12-20;48887.88983333
N;Norte;2023-12-21;7119.88258333
NE;Nordeste;2023-12-21;12573.01745833
S;Sul;2023-12-21;15115.70337500
SE;Sudeste/Centro-Oeste;2023-12-21;48247.38879167
N;Norte;2023-12-22;7269.21716667
NE;Nordeste;2023-12-22;12807.13312500
S;Sul;2023-12-22;15380.57783333
SE;Sudeste/Centro-Oeste;2023-12-22;47386.72633333
N;Norte;2023-12-23;7109.72462500
NE;Nordeste;2023-12-23;12149.13341667
S;Sul;2023-12-23;12672.12320833
SE;Sudeste/Centro-Oeste;2023-12-23;43386.44845833
N;Norte;2023-12-24;7002.13345833
NE;Nordeste;2023-12-24;11889.06366667
S;Sul;2023-12-24;11835.55187500
SE;Sudeste/Centro-Oeste;2023-12-24;39813.00537500
N;Norte;2023-12-25;6760.33541667
NE;Nordeste;2023-12-25;11472.55920833
S;Sul;2023-12-25;10870.28820833
SE;Sudeste/Centro-Oeste;2023-12-25;38430.32566667
N;Norte;2023-12-26;7389.75725000
NE;Nordeste;2023-12-26;13339.62579167
S;Sul;2023-12-26;12702.25950000
SE;Sudeste/Centro-Oeste;2023-12-26;44465.85837500
N;Norte;2023-12-27;7413.46266667
NE;Nordeste;2023-12-27;13567.85858333
S;Sul;2023-12-27;12806.54679167
SE;Sudeste/Centro-Oeste;2023-12-27;43963.81141667
N;Norte;2023-12-28;7119.89920833
NE;Nordeste;2023-12-28;13616.43495833
S;Sul;2023-12-28;13821.59950000
SE;Sudeste/Centro-Oeste;2023-12-28;44831.08408333
N;Norte;2023-12-29;7261.06658333
NE;Nordeste;2023-12-29;13342.62587500
S;Sul;2023-12-29;13677.27075000
SE;Sudeste/Centro-Oeste;2023-12-29;46511.66766667
N;Norte;2023-12-30;7025.17779167
NE;Nordeste;2023-12-30;12847.22087500
S;Sul;2023-12-30;11940.31995833
SE;Sudeste/Centro-Oeste;2023-12-30;42976.40400000
N;Norte;2023-12-31;6692.58995833
NE;Nordeste;2023-12-31;12350.46891667
S;Sul;2023-12-31;10697.37566667
SE;Sudeste/Centro-Oeste;2023-12-31;38010.73137500
